url,Result
https://www.github-929.com,0
https://www.netflix-930.com,0
https://www.spotify-931.com,0
https://www.youtube-932.com,0
https://www.instagram-933.com,0
https://www.whatsapp-934.com,0
https://www.zoom.us,0
https://www.slack-936.com,0
https://www.dropbox-937.com,0
https://www.adobe-938.com,0
https://www.oracle-939.com,0
https://suspicious-site-940.tk,1
https://phishing-attempt-941.com,1
https://urgent-verify-account-942.com,1
https://congratulations-winner-943.com,1
https://account-suspended-944.tk,1
https://security-alert-945.ml,1
https://verify-now-946.ga,1
https://click-here-immediately-947.com,1
https://limited-time-offer-948.tk,1
https://exclusive-deal-949.ml,1
https://urgent-action-required-950.com,1
https://verify-your-account-951.tk,1
https://security-breach-alert-952.ml,1
https://account-locked-immediately-953.ga,1
https://click-here-to-claim-954.tk,1
https://congratulations-you-won-955.ml,1
https://urgent-verification-needed-956.ga,1
https://security-update-required-957.tk,1
https://account-verification-pending-958.ml,1
https://click-here-for-prize-959.ga,1
https://www.google-960.com,0
https://www.bank-961.com,0
https://www.amazon-962.com,0
https://www.paypal-963.com,0
https://www.microsoft-964.com,0
https://www.apple-965.com,0
https://www.facebook-966.com,0
https://www.twitter-967.com,0
https://www.linkedin-968.com,0
https://www.github-969.com,0
https://www.netflix-970.com,0
https://www.spotify-971.com,0
https://www.youtube-972.com,0
https://www.instagram-973.com,0
https://www.whatsapp-974.com,0
https://www.zoom.us,0
https://www.slack-976.com,0
https://www.dropbox-977.com,0
https://www.adobe-978.com,0
https://www.oracle-979.com,0
https://suspicious-site-980.tk,1
https://phishing-attempt-981.com,1
https://urgent-verify-account-982.com,1
https://congratulations-winner-983.com,1
https://account-suspended-984.tk,1
https://security-alert-985.ml,1
https://verify-now-986.ga,1
https://click-here-immediately-987.com,1
https://limited-time-offer-988.tk,1
https://exclusive-deal-989.ml,1
https://urgent-action-required-990.com,1
https://verify-your-account-991.tk,1
https://security-breach-alert-992.ml,1
https://account-locked-immediately-993.ga,1
https://click-here-to-claim-994.tk,1
https://congratulations-you-won-995.ml,1
https://urgent-verification-needed-996.ga,1
https://security-update-required-997.tk,1
https://account-verification-pending-998.ml,1
https://click-here-for-prize-999.ga,1
